,percent,Strategia,GC
0,0.0,Step-by-step,1.0
1,0.0152183838076,Step-by-step,1.0
2,0.0304367676153,Step-by-step,1.0
3,0.0456551514229,Step-by-step,1.0
4,0.0608735352306,Step-by-step,1.0
5,0.0760919190382,Step-by-step,1.0
6,0.0913103028458,Step-by-step,1.0
7,0.106528686653,Step-by-step,1.0
8,0.121747070461,Step-by-step,1.0
9,0.136965454269,Step-by-step,1.0
10,0.152183838076,Step-by-step,1.0
11,0.167402221884,Step-by-step,1.0
12,0.182620605692,Step-by-step,1.0
13,0.197838989499,Step-by-step,1.0
14,0.213057373307,Step-by-step,1.0
15,0.228275757115,Step-by-step,1.0
16,0.243494140922,Step-by-step,1.0
17,0.25871252473,Step-by-step,1.0
18,0.273930908538,Step-by-step,1.0
19,0.289149292345,Step-by-step,1.0
20,0.304367676153,Step-by-step,1.0
21,0.31958605996,Step-by-step,1.0
22,0.334804443768,Step-by-step,1.0
23,0.350022827576,Step-by-step,1.0
24,0.365241211383,Step-by-step,1.0
25,0.380459595191,Step-by-step,1.0
26,0.395677978999,Step-by-step,1.0
27,0.410896362806,Step-by-step,1.0
28,0.426114746614,Step-by-step,1.0
29,0.441333130422,Step-by-step,1.0
30,0.456551514229,Step-by-step,1.0
31,0.471769898037,Step-by-step,1.0
32,0.486988281844,Step-by-step,1.0
33,0.502206665652,Step-by-step,1.0
34,0.51742504946,Step-by-step,1.0
35,0.532643433267,Step-by-step,1.0
36,0.547861817075,Step-by-step,1.0
37,0.563080200883,Step-by-step,1.0
38,0.57829858469,Step-by-step,1.0
39,0.593516968498,Step-by-step,1.0
40,0.608735352306,Step-by-step,1.0
41,0.623953736113,Step-by-step,1.0
42,0.639172119921,Step-by-step,1.0
43,0.654390503729,Step-by-step,1.0
44,0.669608887536,Step-by-step,1.0
45,0.684827271344,Step-by-step,1.0
46,0.700045655151,Step-by-step,1.0
47,0.715264038959,Step-by-step,1.0
48,0.730482422767,Step-by-step,1.0
49,0.745700806574,Step-by-step,1.0
50,0.760919190382,Step-by-step,1.0
51,0.77613757419,Step-by-step,1.0
52,0.791355957997,Step-by-step,1.0
53,0.806574341805,Step-by-step,1.0
54,0.821792725613,Step-by-step,1.0
55,0.83701110942,Step-by-step,1.0
56,0.852229493228,Step-by-step,1.0
57,0.867447877035,Step-by-step,1.0
58,0.882666260843,Step-by-step,1.0
59,0.897884644651,Step-by-step,1.0
60,0.913103028458,Step-by-step,1.0
61,0.928321412266,Step-by-step,1.0
62,0.943539796074,Step-by-step,1.0
63,0.958758179881,Step-by-step,1.0
64,0.973976563689,Step-by-step,1.0
65,0.989194947497,Step-by-step,1.0
66,1.0044133313,Step-by-step,1.0
67,1.01963171511,Step-by-step,1.0
68,1.03485009892,Step-by-step,1.0
69,1.05006848273,Step-by-step,1.0
70,1.06528686653,Step-by-step,1.0
71,1.08050525034,Step-by-step,1.0
72,1.09572363415,Step-by-step,1.0
73,1.11094201796,Step-by-step,1.0
74,1.12616040177,Step-by-step,1.0
75,1.14137878557,Step-by-step,1.0
76,1.15659716938,Step-by-step,1.0
77,1.17181555319,Step-by-step,1.0
78,1.187033937,Step-by-step,1.0
79,1.2022523208,Step-by-step,1.0
80,1.21747070461,Step-by-step,1.0
81,1.23268908842,Step-by-step,1.0
82,1.24790747223,Step-by-step,1.0
83,1.26312585603,Step-by-step,1.0
84,1.27834423984,Step-by-step,1.0
85,1.29356262365,Step-by-step,1.0
86,1.30878100746,Step-by-step,1.0
87,1.32399939126,Step-by-step,1.0
88,1.33921777507,Step-by-step,1.0
89,1.35443615888,Step-by-step,1.0
90,1.36965454269,Step-by-step,1.0
91,1.3848729265,Step-by-step,1.0
92,1.4000913103,Step-by-step,1.0
93,1.41530969411,Step-by-step,1.0
94,1.43052807792,Step-by-step,1.0
95,1.44574646173,Step-by-step,1.0
96,1.46096484553,Step-by-step,1.0
97,1.47618322934,Step-by-step,1.0
98,1.49140161315,Step-by-step,1.0
99,1.50661999696,Step-by-step,1.0
100,1.52183838076,Step-by-step,1.0
101,1.53705676457,Step-by-step,1.0
102,1.55227514838,Step-by-step,1.0
103,1.56749353219,Step-by-step,1.0
104,1.58271191599,Step-by-step,1.0
105,1.5979302998,Step-by-step,1.0
106,1.61314868361,Step-by-step,1.0
107,1.62836706742,Step-by-step,1.0
108,1.64358545123,Step-by-step,1.0
109,1.65880383503,Step-by-step,1.0
110,1.67402221884,Step-by-step,1.0
111,1.68924060265,Step-by-step,1.0
112,1.70445898646,Step-by-step,1.0
113,1.71967737026,Step-by-step,1.0
114,1.73489575407,Step-by-step,1.0
115,1.75011413788,Step-by-step,1.0
116,1.76533252169,Step-by-step,1.0
117,1.78055090549,Step-by-step,1.0
118,1.7957692893,Step-by-step,1.0
119,1.81098767311,Step-by-step,1.0
120,1.82620605692,Step-by-step,1.0
121,1.84142444072,Step-by-step,1.0
122,1.85664282453,Step-by-step,1.0
123,1.87186120834,Step-by-step,1.0
124,1.88707959215,Step-by-step,1.0
125,1.90229797595,Step-by-step,1.0
126,1.91751635976,Step-by-step,1.0
127,1.93273474357,Step-by-step,1.0
128,1.94795312738,Step-by-step,1.0
129,1.96317151119,Step-by-step,1.0
130,1.97838989499,Step-by-step,1.0
131,1.9936082788,Step-by-step,1.0
132,2.00882666261,Step-by-step,1.0
133,2.02404504642,Step-by-step,1.0
134,2.03926343022,Step-by-step,1.0
135,2.05448181403,Step-by-step,1.0
136,2.06970019784,Step-by-step,1.0
137,2.08491858165,Step-by-step,1.0
138,2.10013696545,Step-by-step,1.0
139,2.11535534926,Step-by-step,1.0
140,2.13057373307,Step-by-step,1.0
141,2.14579211688,Step-by-step,1.0
142,2.16101050068,Step-by-step,1.0
143,2.17622888449,Step-by-step,1.0
144,2.1914472683,Step-by-step,1.0
145,2.20666565211,Step-by-step,1.0
146,2.22188403592,Step-by-step,1.0
147,2.23710241972,Step-by-step,1.0
148,2.25232080353,Step-by-step,1.0
149,2.26753918734,Step-by-step,1.0
150,2.28275757115,Step-by-step,1.0
151,2.29797595495,Step-by-step,1.0
152,2.31319433876,Step-by-step,1.0
153,2.32841272257,Step-by-step,1.0
154,2.34363110638,Step-by-step,1.0
155,2.35884949018,Step-by-step,1.0
156,2.37406787399,Step-by-step,1.0
157,2.3892862578,Step-by-step,1.0
158,2.40450464161,Step-by-step,1.0
159,2.41972302541,Step-by-step,1.0
160,2.43494140922,Step-by-step,1.0
161,2.45015979303,Step-by-step,1.0
162,2.46537817684,Step-by-step,1.0
163,2.48059656065,Step-by-step,1.0
164,2.49581494445,Step-by-step,1.0
165,2.51103332826,Step-by-step,1.0
166,2.52625171207,Step-by-step,1.0
167,2.54147009588,Step-by-step,1.0
168,2.55668847968,Step-by-step,1.0
169,2.57190686349,Step-by-step,1.0
170,2.5871252473,Step-by-step,1.0
171,2.60234363111,Step-by-step,1.0
172,2.61756201491,Step-by-step,1.0
173,2.63278039872,Step-by-step,1.0
174,2.64799878253,Step-by-step,1.0
175,2.66321716634,Step-by-step,1.0
176,2.67843555014,Step-by-step,1.0
177,2.69365393395,Step-by-step,1.0
178,2.70887231776,Step-by-step,1.0
179,2.72409070157,Step-by-step,1.0
180,2.73930908538,Step-by-step,1.0
181,2.75452746918,Step-by-step,1.0
182,2.76974585299,Step-by-step,1.0
183,2.7849642368,Step-by-step,1.0
184,2.80018262061,Step-by-step,1.0
185,2.81540100441,Step-by-step,1.0
186,2.83061938822,Step-by-step,1.0
187,2.84583777203,Step-by-step,1.0
188,2.86105615584,Step-by-step,1.0
189,2.87627453964,Step-by-step,1.0
190,2.89149292345,Step-by-step,1.0
191,2.90671130726,Step-by-step,1.0
192,2.92192969107,Step-by-step,1.0
193,2.93714807487,Step-by-step,1.0
194,2.95236645868,Step-by-step,1.0
195,2.96758484249,Step-by-step,1.0
196,2.9828032263,Step-by-step,1.0
197,2.99802161011,Step-by-step,1.0
198,3.01323999391,Step-by-step,1.0
199,3.02845837772,Step-by-step,1.0
200,3.04367676153,Step-by-step,1.0
201,3.05889514534,Step-by-step,1.0
202,3.07411352914,Step-by-step,1.0
203,3.08933191295,Step-by-step,1.0
204,3.10455029676,Step-by-step,1.0
205,3.11976868057,Step-by-step,1.0
206,3.13498706437,Step-by-step,1.0
207,3.15020544818,Step-by-step,1.0
208,3.16542383199,Step-by-step,1.0
209,3.1806422158,Step-by-step,1.0
210,3.1958605996,Step-by-step,1.0
211,3.21107898341,Step-by-step,1.0
212,3.22629736722,Step-by-step,1.0
213,3.24151575103,Step-by-step,1.0
214,3.25673413483,Step-by-step,1.0
215,3.27195251864,Step-by-step,1.0
216,3.28717090245,Step-by-step,1.0
217,3.30238928626,Step-by-step,1.0
218,3.31760767007,Step-by-step,1.0
219,3.33282605387,Step-by-step,1.0
220,3.34804443768,Step-by-step,1.0
221,3.36326282149,Step-by-step,1.0
222,3.3784812053,Step-by-step,1.0
223,3.3936995891,Step-by-step,1.0
224,3.40891797291,Step-by-step,1.0
225,3.42413635672,Step-by-step,1.0
226,3.43935474053,Step-by-step,1.0
227,3.45457312433,Step-by-step,1.0
228,3.46979150814,Step-by-step,1.0
229,3.48500989195,Step-by-step,1.0
230,3.50022827576,Step-by-step,1.0
231,3.51544665956,Step-by-step,1.0
232,3.53066504337,Step-by-step,1.0
233,3.54588342718,Step-by-step,1.0
234,3.56110181099,Step-by-step,1.0
235,3.5763201948,Step-by-step,1.0
236,3.5915385786,Step-by-step,1.0
237,3.60675696241,Step-by-step,1.0
238,3.62197534622,Step-by-step,1.0
239,3.63719373003,Step-by-step,1.0
240,3.65241211383,Step-by-step,1.0
241,3.66763049764,Step-by-step,1.0
242,3.68284888145,Step-by-step,1.0
243,3.69806726526,Step-by-step,1.0
244,3.71328564906,Step-by-step,1.0
245,3.72850403287,Step-by-step,1.0
246,3.74372241668,Step-by-step,1.0
247,3.75894080049,Step-by-step,1.0
248,3.77415918429,Step-by-step,1.0
249,3.7893775681,Step-by-step,1.0
250,3.80459595191,Step-by-step,1.0
251,3.81981433572,Step-by-step,1.0
252,3.83503271953,Step-by-step,1.0
253,3.85025110333,Step-by-step,1.0
254,3.86546948714,Step-by-step,1.0
255,3.88068787095,Step-by-step,1.0
256,3.89590625476,Step-by-step,1.0
257,3.91112463856,Step-by-step,1.0
258,3.92634302237,Step-by-step,1.0
259,3.94156140618,Step-by-step,1.0
260,3.95677978999,Step-by-step,1.0
261,3.97199817379,Step-by-step,1.0
262,3.9872165576,Step-by-step,1.0
263,4.00243494141,Step-by-step,1.0
264,4.01765332522,Step-by-step,1.0
265,4.03287170902,Step-by-step,1.0
266,4.04809009283,Step-by-step,1.0
267,4.06330847664,Step-by-step,1.0
268,4.07852686045,Step-by-step,1.0
269,4.09374524426,Step-by-step,1.0
270,4.10896362806,Step-by-step,1.0
271,4.12418201187,Step-by-step,1.0
272,4.13940039568,Step-by-step,1.0
273,4.15461877949,Step-by-step,1.0
274,4.16983716329,Step-by-step,1.0
275,4.1850555471,Step-by-step,1.0
276,4.20027393091,Step-by-step,1.0
277,4.21549231472,Step-by-step,1.0
278,4.23071069852,Step-by-step,1.0
279,4.24592908233,Step-by-step,1.0
280,4.26114746614,Step-by-step,1.0
281,4.27636584995,Step-by-step,1.0
282,4.29158423375,Step-by-step,1.0
283,4.30680261756,Step-by-step,1.0
284,4.32202100137,Step-by-step,1.0
285,4.33723938518,Step-by-step,1.0
286,4.35245776898,Step-by-step,1.0
287,4.36767615279,Step-by-step,1.0
288,4.3828945366,Step-by-step,1.0
289,4.39811292041,Step-by-step,0.998885705189
290,4.41333130422,Step-by-step,0.998885527782
291,4.42854968802,Step-by-step,0.998885350318
292,4.44376807183,Step-by-step,0.998885172798
293,4.45898645564,Step-by-step,0.998884995221
294,4.47420483945,Step-by-step,0.998884817588
295,4.48942322325,Step-by-step,0.998884639898
296,4.50464160706,Step-by-step,0.998884462151
297,4.51985999087,Step-by-step,0.998884284348
298,4.53507837468,Step-by-step,0.998884106488
299,4.55029675848,Step-by-step,0.998883928571
300,4.56551514229,Step-by-step,0.998883750598
301,4.5807335261,Step-by-step,0.998883572568
302,4.59595190991,Step-by-step,0.998883394481
303,4.61117029371,Step-by-step,0.998883216337
304,4.62638867752,Step-by-step,0.998883038136
305,4.64160706133,Step-by-step,0.998882859879
306,4.65682544514,Step-by-step,0.998882681564
307,4.67204382895,Step-by-step,0.998882503193
308,4.68726221275,Step-by-step,0.998882324764
309,4.70248059656,Step-by-step,0.998882146279
310,4.71769898037,Step-by-step,0.998881967737
311,4.73291736418,Step-by-step,0.998881789137
312,4.74813574798,Step-by-step,0.998881610481
313,4.76335413179,Step-by-step,0.998881431767
314,4.7785725156,Step-by-step,0.998881252997
315,4.79379089941,Step-by-step,0.998881074169
316,4.80900928321,Step-by-step,0.998880895284
317,4.82422766702,Step-by-step,0.998880716342
318,4.83944605083,Step-by-step,0.998880537342
319,4.85466443464,Step-by-step,0.998880358285
320,4.86988281844,Step-by-step,0.998880179171
321,4.88510120225,Step-by-step,0.99888
322,4.90031958606,Step-by-step,0.998879820771
323,4.91553796987,Step-by-step,0.998879641485
324,4.93075635368,Step-by-step,0.998879462142
325,4.94597473748,Step-by-step,0.998879282741
326,4.96119312129,Step-by-step,0.998879103283
327,4.9764115051,Step-by-step,0.998878923767
328,4.99162988891,Step-by-step,0.998878744193
329,5.00684827271,Step-by-step,0.998878564563
330,5.02206665652,Step-by-step,0.998878384874
331,5.03728504033,Step-by-step,0.998878205128
332,5.05250342414,Step-by-step,0.998878025325
333,5.06772180794,Step-by-step,0.998877845463
334,5.08294019175,Step-by-step,0.998877665544
335,5.09815857556,Step-by-step,0.998877485568
336,5.11337695937,Step-by-step,0.998877305533
337,5.12859534317,Step-by-step,0.998877125441
338,5.14381372698,Step-by-step,0.998876945291
339,5.15903211079,Step-by-step,0.998876765083
340,5.1742504946,Step-by-step,0.998876584818
341,5.18946887841,Step-by-step,0.998876404494
342,5.20468726221,Step-by-step,0.998876224113
343,5.21990564602,Step-by-step,0.998876043674
344,5.23512402983,Step-by-step,0.998875863176
345,5.25034241364,Step-by-step,0.998875682621
346,5.26556079744,Step-by-step,0.998875502008
347,5.28077918125,Step-by-step,0.998875321337
348,5.29599756506,Step-by-step,0.998875140607
349,5.31121594887,Step-by-step,0.99887495982
350,5.32643433267,Step-by-step,0.998874778974
351,5.34165271648,Step-by-step,0.998874598071
352,5.35687110029,Step-by-step,0.998874417109
353,5.3720894841,Step-by-step,0.998874236089
354,5.3873078679,Step-by-step,0.99887405501
355,5.40252625171,Step-by-step,0.998873873874
356,5.41774463552,Step-by-step,0.998873692679
357,5.43296301933,Step-by-step,0.998873511426
358,5.44818140314,Step-by-step,0.998873330114
359,5.46339978694,Step-by-step,0.998873148744
360,5.47861817075,Step-by-step,0.998872967316
361,5.49383655456,Step-by-step,0.998872785829
362,5.50905493837,Step-by-step,0.998872604284
363,5.52427332217,Step-by-step,0.99887242268
364,5.53949170598,Step-by-step,0.998872241018
365,5.55471008979,Step-by-step,0.998872059297
366,5.5699284736,Step-by-step,0.998871877518
367,5.5851468574,Step-by-step,0.99887169568
368,5.60036524121,Step-by-step,0.998871513784
369,5.61558362502,Step-by-step,0.998871331828
370,5.63080200883,Step-by-step,0.998871149815
371,5.64602039263,Step-by-step,0.998870967742
372,5.66123877644,Step-by-step,0.998870785611
373,5.67645716025,Step-by-step,0.99887060342
374,5.69167554406,Step-by-step,0.998870421172
375,5.70689392786,Step-by-step,0.998870238864
376,5.72211231167,Step-by-step,0.998870056497
377,5.73733069548,Step-by-step,0.998869874072
378,5.75254907929,Step-by-step,0.998869691587
379,5.7677674631,Step-by-step,0.998869509044
380,5.7829858469,Step-by-step,0.998869326442
381,5.79820423071,Step-by-step,0.99886914378
382,5.81342261452,Step-by-step,0.99886896106
383,5.82864099833,Step-by-step,0.998868778281
384,5.84385938213,Step-by-step,0.998868595442
385,5.85907776594,Step-by-step,0.998868412544
386,5.87429614975,Step-by-step,0.998868229588
387,5.88951453356,Step-by-step,0.998868046572
388,5.90473291736,Step-by-step,0.998867863497
389,5.91995130117,Step-by-step,0.998867680362
390,5.93516968498,Step-by-step,0.998867497169
391,5.95038806879,Step-by-step,0.998867313916
392,5.96560645259,Step-by-step,0.998867130604
393,5.9808248364,Step-by-step,0.998866947232
394,5.99604322021,Step-by-step,0.998866763801
395,6.01126160402,Step-by-step,0.998866580311
396,6.02647998783,Step-by-step,0.998866396761
397,6.04169837163,Step-by-step,0.998866213152
398,6.05691675544,Step-by-step,0.998866029483
399,6.07213513925,Step-by-step,0.998865845755
400,6.08735352306,Step-by-step,0.998865661967
401,6.10257190686,Step-by-step,0.99886547812
402,6.11779029067,Step-by-step,0.998865294213
403,6.13300867448,Step-by-step,0.998865110246
404,6.14822705829,Step-by-step,0.99886492622
405,6.16344544209,Step-by-step,0.998864742134
406,6.1786638259,Step-by-step,0.998864557989
407,6.19388220971,Step-by-step,0.998864373783
408,6.20910059352,Step-by-step,0.998864189518
409,6.22431897732,Step-by-step,0.998864005193
410,6.23953736113,Step-by-step,0.998863820808
411,6.25475574494,Step-by-step,0.998863636364
412,6.26997412875,Step-by-step,0.998863451859
413,6.28519251256,Step-by-step,0.998863267295
414,6.30041089636,Step-by-step,0.99886308267
415,6.31562928017,Step-by-step,0.998862897986
416,6.33084766398,Step-by-step,0.998862713241
417,6.34606604779,Step-by-step,0.998862528437
418,6.36128443159,Step-by-step,0.998862343572
419,6.3765028154,Step-by-step,0.998862158648
420,6.39172119921,Step-by-step,0.998861973663
421,6.40693958302,Step-by-step,0.998861788618
422,6.42215796682,Step-by-step,0.998861603513
423,6.43737635063,Step-by-step,0.998861418347
424,6.45259473444,Step-by-step,0.998861233122
425,6.46781311825,Step-by-step,0.998861047836
426,6.48303150205,Step-by-step,0.99886086249
427,6.49824988586,Step-by-step,0.998860677083
428,6.51346826967,Step-by-step,0.998860491616
429,6.52868665348,Step-by-step,0.998860306089
430,6.54390503729,Step-by-step,0.998860120502
431,6.55912342109,Step-by-step,0.998859934853
432,6.5743418049,Step-by-step,0.998859749145
433,6.58956018871,Step-by-step,0.998859563376
434,6.60477857252,Step-by-step,0.998859377546
435,6.61999695632,Step-by-step,0.998859191656
436,6.63521534013,Step-by-step,0.998859005705
437,6.65043372394,Step-by-step,0.998858819694
438,6.66565210775,Step-by-step,0.998858633621
439,6.68087049155,Step-by-step,0.998858447489
440,6.69608887536,Step-by-step,0.998858261295
441,6.71130725917,Step-by-step,0.998858075041
442,6.72652564298,Step-by-step,0.998857888726
443,6.74174402678,Step-by-step,0.99885770235
444,6.75696241059,Step-by-step,0.998857515913
445,6.7721807944,Step-by-step,0.998857329416
446,6.78739917821,Step-by-step,0.998857142857
447,6.80261756201,Step-by-step,0.998856956238
448,6.81783594582,Step-by-step,0.998856769557
449,6.83305432963,Step-by-step,0.998856582816
450,6.84827271344,Step-by-step,0.998856396014
451,6.86349109725,Step-by-step,0.99885620915
452,6.87870948105,Step-by-step,0.998856022226
453,6.89392786486,Step-by-step,0.99885583524
454,6.90914624867,Step-by-step,0.998855648194
455,6.92436463248,Step-by-step,0.998855461086
456,6.93958301628,Step-by-step,0.998855273917
457,6.95480140009,Step-by-step,0.998855086686
458,6.9700197839,Step-by-step,0.998854899395
459,6.98523816771,Step-by-step,0.998854712042
460,7.00045655151,Step-by-step,0.998854524628
461,7.01567493532,Step-by-step,0.998854337152
462,7.03089331913,Step-by-step,0.998854149615
463,7.04611170294,Step-by-step,0.998853962017
464,7.06133008674,Step-by-step,0.998853774357
465,7.07654847055,Step-by-step,0.998853586636
466,7.09176685436,Step-by-step,0.998853398853
467,7.10698523817,Step-by-step,0.998853211009
468,7.12220362198,Step-by-step,0.998853023103
469,7.13742200578,Step-by-step,0.998852835136
470,7.15264038959,Step-by-step,0.998852647107
471,7.1678587734,Step-by-step,0.998852459016
472,7.18307715721,Step-by-step,0.998852270864
473,7.19829554101,Step-by-step,0.99885208265
474,7.21351392482,Step-by-step,0.998851894374
475,7.22873230863,Step-by-step,0.998851706037
476,7.24395069244,Step-by-step,0.998851517637
477,7.25916907624,Step-by-step,0.998851329176
478,7.27438746005,Step-by-step,0.998851140653
479,7.28960584386,Step-by-step,0.998850952068
480,7.30482422767,Step-by-step,0.998850763421
481,7.32004261147,Step-by-step,0.998850574713
482,7.33526099528,Step-by-step,0.998850385942
483,7.35047937909,Step-by-step,0.998850197109
484,7.3656977629,Step-by-step,0.998850008214
485,7.38091614671,Step-by-step,0.998849819257
486,7.39613453051,Step-by-step,0.998849630238
487,7.41135291432,Step-by-step,0.998849441157
488,7.42657129813,Step-by-step,0.998849252014
489,7.44178968194,Step-by-step,0.998849062808
490,7.45700806574,Step-by-step,0.998848873541
491,7.47222644955,Step-by-step,0.998848684211
492,7.48744483336,Step-by-step,0.998848494818
493,7.50266321717,Step-by-step,0.998848305364
494,7.51788160097,Step-by-step,0.998848115847
495,7.53309998478,Step-by-step,0.998847926267
496,7.54831836859,Step-by-step,0.998847736626
497,7.5635367524,Step-by-step,0.998847546921
498,7.5787551362,Step-by-step,0.998847357155
499,7.59397352001,Step-by-step,0.998847167325
500,7.60919190382,Step-by-step,0.998846977434
501,7.62441028763,Step-by-step,0.998846787479
502,7.63962867144,Step-by-step,0.998846597463
503,7.65484705524,Step-by-step,0.998846407383
504,7.67006543905,Step-by-step,0.998846217241
505,7.68528382286,Step-by-step,0.998846027036
506,7.70050220667,Step-by-step,0.998845836768
507,7.71572059047,Step-by-step,0.998845646438
508,7.73093897428,Step-by-step,0.998845456045
509,7.74615735809,Step-by-step,0.998845265589
510,7.7613757419,Step-by-step,0.99884507507
511,7.7765941257,Step-by-step,0.998844884488
512,7.79181250951,Step-by-step,0.998844693844
513,7.80703089332,Step-by-step,0.998844503136
514,7.82224927713,Step-by-step,0.998844312366
515,7.83746766093,Step-by-step,0.998844121532
516,7.85268604474,Step-by-step,0.998843930636
517,7.86790442855,Step-by-step,0.998843739676
518,7.88312281236,Step-by-step,0.998843548654
519,7.89834119617,Step-by-step,0.998843357568
520,7.91355957997,Step-by-step,0.998843166419
521,7.92877796378,Step-by-step,0.998842975207
522,7.94399634759,Step-by-step,0.998842783931
523,7.9592147314,Step-by-step,0.998842592593
524,7.9744331152,Step-by-step,0.998842401191
525,7.98965149901,Step-by-step,0.998842209725
526,8.00486988282,Step-by-step,0.998842018197
527,8.02008826663,Step-by-step,0.998841826605
528,8.03530665043,Step-by-step,0.99884163495
529,8.05052503424,Step-by-step,0.998841443231
530,8.06574341805,Step-by-step,0.998841251448
531,8.08096180186,Step-by-step,0.998841059603
532,8.09618018566,Step-by-step,0.998840867693
533,8.11139856947,Step-by-step,0.99884067572
534,8.12661695328,Step-by-step,0.998840483684
535,8.14183533709,Step-by-step,0.998840291584
536,8.15705372089,Step-by-step,0.99884009942
537,8.1722721047,Step-by-step,0.998839907193
538,8.18749048851,Step-by-step,0.998839714901
539,8.20270887232,Step-by-step,0.998839522546
540,8.21792725613,Step-by-step,0.998839330128
541,8.23314563993,Step-by-step,0.998839137645
542,8.24836402374,Step-by-step,0.998838945099
543,8.26358240755,Step-by-step,0.998838752488
544,8.27880079136,Step-by-step,0.998838559814
545,8.29401917516,Step-by-step,0.998838367076
546,8.30923755897,Step-by-step,0.998838174274
547,8.32445594278,Step-by-step,0.998837981408
548,8.33967432659,Step-by-step,0.998837788478
549,8.35489271039,Step-by-step,0.998837595483
550,8.3701110942,Step-by-step,0.998837402425
551,8.38532947801,Step-by-step,0.998837209302
552,8.40054786182,Step-by-step,0.998837016116
553,8.41576624562,Step-by-step,0.998836822865
554,8.43098462943,Step-by-step,0.99883662955
555,8.44620301324,Step-by-step,0.99883643617
556,8.46142139705,Step-by-step,0.998836242727
557,8.47663978086,Step-by-step,0.998836049218
558,8.49185816466,Step-by-step,0.998835855646
559,8.50707654847,Step-by-step,0.998835662009
560,8.52229493228,Step-by-step,0.998835468308
561,8.53751331609,Step-by-step,0.998835274542
562,8.55273169989,Step-by-step,0.998835080712
563,8.5679500837,Step-by-step,0.998834886818
564,8.58316846751,Step-by-step,0.998834692858
565,8.59838685132,Step-by-step,0.998834498834
566,8.61360523512,Step-by-step,0.998834304746
567,8.62882361893,Step-by-step,0.998834110593
568,8.64404200274,Step-by-step,0.998833916375
569,8.65926038655,Step-by-step,0.998833722093
570,8.67447877035,Step-by-step,0.998833527745
571,8.68969715416,Step-by-step,0.998833333333
572,8.70491553797,Step-by-step,0.998833138856
573,8.72013392178,Step-by-step,0.998832944315
574,8.73535230559,Step-by-step,0.998832749708
575,8.75057068939,Step-by-step,0.998832555037
576,8.7657890732,Step-by-step,0.9988323603
577,8.78100745701,Step-by-step,0.998832165499
578,8.79622584082,Step-by-step,0.998831970632
579,8.81144422462,Step-by-step,0.998831775701
580,8.82666260843,Step-by-step,0.998831580704
581,8.84188099224,Step-by-step,0.998831385643
582,8.85709937605,Step-by-step,0.998831190516
583,8.87231775985,Step-by-step,0.998830995324
584,8.88753614366,Step-by-step,0.998830800067
585,8.90275452747,Step-by-step,0.998830604744
586,8.91797291128,Step-by-step,0.998830409357
587,8.93319129508,Step-by-step,0.998830213904
588,8.94840967889,Step-by-step,0.998830018385
589,8.9636280627,Step-by-step,0.998829822802
590,8.97884644651,Step-by-step,0.998829627153
591,8.99406483032,Step-by-step,0.998829431438
592,9.00928321412,Step-by-step,0.998829235658
593,9.02450159793,Step-by-step,0.998829039813
594,9.03971998174,Step-by-step,0.998828843902
595,9.05493836555,Step-by-step,0.998828647925
596,9.07015674935,Step-by-step,0.998828451883
597,9.08537513316,Step-by-step,0.998828255775
598,9.10059351697,Step-by-step,0.998828059602
599,9.11581190078,Step-by-step,0.998827863362
600,9.13103028458,Step-by-step,0.998827667057
601,9.14624866839,Step-by-step,0.998827470687
602,9.1614670522,Step-by-step,0.99882727425
603,9.17668543601,Step-by-step,0.998827077748
604,9.19190381981,Step-by-step,0.99882688118
605,9.20712220362,Step-by-step,0.998826684546
606,9.22234058743,Step-by-step,0.998826487846
607,9.23755897124,Step-by-step,0.99882629108
608,9.25277735504,Step-by-step,0.996981385209
609,9.26799573885,Step-by-step,0.9969808789
610,9.28321412266,Step-by-step,0.996980372421
611,9.29843250647,Step-by-step,0.996979865772
612,9.31365089028,Step-by-step,0.996979358953
613,9.32886927408,Step-by-step,0.996978851964
614,9.34408765789,Step-by-step,0.996978344804
615,9.3593060417,Step-by-step,0.996977837475
616,9.37452442551,Step-by-step,0.996305625525
617,9.38974280931,Step-by-step,0.996305005039
618,9.40496119312,Step-by-step,0.996304384344
619,9.42017957693,Step-by-step,0.996303763441
620,9.43539796074,Step-by-step,0.996135103344
621,9.45061634454,Step-by-step,0.996134453782
622,9.46583472835,Step-by-step,0.996133804001
623,9.48105311216,Step-by-step,0.996133154001
624,9.49627149597,Step-by-step,0.996132503783
625,9.51148987977,Step-by-step,0.996131853347
626,9.52670826358,Step-by-step,0.996131202691
627,9.54192664739,Step-by-step,0.996130551817
628,9.5571450312,Step-by-step,0.996129900724
629,9.57236341501,Step-by-step,0.996129249411
630,9.58758179881,Step-by-step,0.996128597879
631,9.60280018262,Step-by-step,0.996127946128
632,9.61801856643,Step-by-step,0.996127294157
633,9.63323695024,Step-by-step,0.996126641967
634,9.64845533404,Step-by-step,0.996125989557
635,9.66367371785,Step-by-step,0.996125336927
636,9.67889210166,Step-by-step,0.996124684078
637,9.69411048547,Step-by-step,0.996124031008
638,9.70932886927,Step-by-step,0.996123377718
639,9.72454725308,Step-by-step,0.996122724208
640,9.73976563689,Step-by-step,0.996122070477
641,9.7549840207,Step-by-step,0.996121416526
642,9.7702024045,Step-by-step,0.996120762355
643,9.78542078831,Step-by-step,0.996120107962
644,9.80063917212,Step-by-step,0.996119453349
