,percent,Provider,diameter,average path length,clustering,average degree,soglia percolativa,GCsize
265,56,Wind,2,1.9579152471583947,0.8966760198659112,45.283194057567314,240.4124256715194,1.0
266,57,Wind,2,1.957457774029564,0.8964805767501176,44.79696394686907,236.80913249745848,1.0
267,58,Wind,2,1.9568483798367124,0.8972562864479132,44.446168768186226,233.70666026536313,1.0
268,59,Wind,2,1.9582505792783846,0.896547284156939,42.041666666666664,223.12497050356316,1.0
269,60,Wind,2,1.9576596095910197,0.8972767152592728,41.662944162436546,219.70466396997907,1.0
270,61,Wind,2,1.9572474099008959,0.8984667437537828,41.08523908523909,217.26859629592144,1.0
271,62,Wind,2,1.95688376919601,0.8978077451333849,40.443024494142705,212.46202864967347,1.0
272,63,Wind,2,1.9590736631111747,0.8982917836666204,37.44759825327511,204.94163605620665,1.0
273,64,Wind,2,1.9583506997624776,0.8988446338761084,37.151175811870104,201.73553170966963,1.0
274,65,Wind,2,1.9588323214687249,0.8975216086673222,35.774712643678164,192.69438375530135,1.0
275,66,Wind,2,1.9584516064206587,0.8974202293425224,35.149940968122785,189.3229208652425,1.0
276,67,Wind,2,1.9582718918472555,0.8974611840424652,34.342233009708735,186.06869743444767,1.0
277,68,Wind,2,1.9571535580524344,0.8970840294663004,34.27715355805243,182.34149184149183,1.0
278,69,Wind,2,1.9561625525635808,0.896675691050773,34.06169665809769,178.39924528301884,1.0
279,70,Wind,2,1.9555571170095034,0.8976174607416382,33.50993377483444,175.46632411067193,1.0
280,71,Wind,2,1.9572596861848055,0.8978319047513209,31.243169398907103,170.2305203323131,1.0
